case_id,defect_id,category,defect,injection,expected_error_code,detected_error_code,detected_error_codes,severity,critical,case_path,detected,correct_classification,false_pass,status
D27-30,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_30,yes,yes,0,PASS
D28-01,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_01,yes,yes,0,PASS
D28-02,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_02,yes,yes,0,PASS
D28-03,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_03,yes,yes,0,PASS
D28-04,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_04,yes,yes,0,PASS
D28-05,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_05,yes,yes,0,PASS
D28-06,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_06,yes,yes,0,PASS
D28-07,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_07,yes,yes,0,PASS
D28-08,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_08,yes,yes,0,PASS
D28-09,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_09,yes,yes,0,PASS
D28-10,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_10,yes,yes,0,PASS
D28-11,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_11,yes,yes,0,PASS
D28-12,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_12,yes,yes,0,PASS
D28-13,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_13,yes,yes,0,PASS
D28-14,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_14,yes,yes,0,PASS
D28-15,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_15,yes,yes,0,PASS
D28-16,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_16,yes,yes,0,PASS
D28-17,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_17,yes,yes,0,PASS
D28-18,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_18,yes,yes,0,PASS
D28-19,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_19,yes,yes,0,PASS
D28-20,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_20,yes,yes,0,PASS
D28-21,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_21,yes,yes,0,PASS
D28-22,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_22,yes,yes,0,PASS
D28-23,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_23,yes,yes,0,PASS
D28-24,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_24,yes,yes,0,PASS
D28-25,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_25,yes,yes,0,PASS
D28-26,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_26,yes,yes,0,PASS
D28-27,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_27,yes,yes,0,PASS
D28-28,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_28,yes,yes,0,PASS
D28-29,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_29,yes,yes,0,PASS
D28-30,D28,Package,missing license,remove license file from package,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,PACKAGE_MISSING_LICENSE,4,true,examples/corrupted_artifact_cases_extended/d28/case_30,yes,yes,0,PASS
D29-01,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_01,yes,yes,0,PASS
D29-02,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_02,yes,yes,0,PASS
D29-03,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_03,yes,yes,0,PASS
D29-04,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_04,yes,yes,0,PASS
D29-05,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_05,yes,yes,0,PASS
D29-06,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_06,yes,yes,0,PASS
D29-07,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_07,yes,yes,0,PASS
D29-08,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_08,yes,yes,0,PASS
D29-09,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_09,yes,yes,0,PASS
D29-10,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_10,yes,yes,0,PASS
D29-11,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_11,yes,yes,0,PASS
D29-12,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_12,yes,yes,0,PASS
D29-13,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_13,yes,yes,0,PASS
D29-14,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_14,yes,yes,0,PASS
D29-15,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_15,yes,yes,0,PASS
D29-16,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_16,yes,yes,0,PASS
D29-17,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_17,yes,yes,0,PASS
D29-18,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_18,yes,yes,0,PASS
D29-19,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_19,yes,yes,0,PASS
D29-20,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_20,yes,yes,0,PASS
D29-21,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_21,yes,yes,0,PASS
D29-22,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_22,yes,yes,0,PASS
D29-23,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_23,yes,yes,0,PASS
D29-24,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_24,yes,yes,0,PASS
D29-25,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_25,yes,yes,0,PASS
D29-26,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_26,yes,yes,0,PASS
D29-27,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_27,yes,yes,0,PASS
D29-28,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_28,yes,yes,0,PASS
D29-29,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_29,yes,yes,0,PASS
D29-30,D29,Package,missing citation metadata,remove CITATION metadata from package,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,PACKAGE_MISSING_CITATION,3,false,examples/corrupted_artifact_cases_extended/d29/case_30,yes,yes,0,PASS
D30-01,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_01,yes,yes,0,PASS
D30-02,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_02,yes,yes,0,PASS
D30-03,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_03,yes,yes,0,PASS
D30-04,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_04,yes,yes,0,PASS
D30-05,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_05,yes,yes,0,PASS
D30-06,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_06,yes,yes,0,PASS
D30-07,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_07,yes,yes,0,PASS
D30-08,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_08,yes,yes,0,PASS
D30-09,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_09,yes,yes,0,PASS
D30-10,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_10,yes,yes,0,PASS
D30-11,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_11,yes,yes,0,PASS
D30-12,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_12,yes,yes,0,PASS
D30-13,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_13,yes,yes,0,PASS
D30-14,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_14,yes,yes,0,PASS
D30-15,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_15,yes,yes,0,PASS
D30-16,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_16,yes,yes,0,PASS
D30-17,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_17,yes,yes,0,PASS
D30-18,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_18,yes,yes,0,PASS
D30-19,D30,Package,release contains cache/venv/git,add cache or virtual-environment path to release manifest,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,RELEASE_CONTAMINATION,5,true,examples/corrupted_artifact_cases_extended/d30/case_19,yes,yes,0,PASS
